T_Nuevo,T_Viejo,Err,Sol_Nuevo,Sol_Viejo
0.0,0.08194971084594727,0,True,1
0.0,0.02017998695373535,0,True,3
0.09704756736755371,0.218184232711792,0,True,1
0.477522611618042,0.2627086639404297,0,True,6
0.0,0.09499549865722656,0,True,1
0.38229799270629883,0.6078000068664551,0,True,1
0.00394749641418457,0.030496835708618164,0,True,1
0.1336212158203125,0.725710391998291,0,True,3
0.051654815673828125,0.1595296859741211,0,True,3
0.01765751838684082,0.2412703037261963,0,True,1
0.011520147323608398,0.14982056617736816,0,True,2
0.014668703079223633,0.13855910301208496,0,True,2
0.020153284072875977,0.13002443313598633,0,True,1
0.005019664764404297,0.020040512084960938,0,True,2
0.5366270542144775,0.8748292922973633,0,True,3
13.009567022323608,4.176193952560425,0,True,2
0.060523271560668945,0.3964216709136963,0,True,1
0.1748199462890625,0.1760239601135254,0,True,2
0.11719965934753418,0.4071083068847656,0,True,2
29.768030643463135,2.094805955886841,0,True,2
1.1967406272888184,1.3114089965820312,0,True,1
1.2985951900482178,1.1199240684509277,0,True,2
0.0020029544830322266,0.08368778228759766,0,True,2
5.5993030071258545,1.7510311603546143,0,True,2
0.01956033706665039,0.12528157234191895,0,True,1
0.2755393981933594,0.5868582725524902,0,True,2
1.3721740245819092,1.9895386695861816,0,True,1
0.04091310501098633,0.23915743827819824,0,True,1
0.8831119537353516,1.3458237648010254,0,True,1
0.02488088607788086,0.2539348602294922,0,True,2
0.018054723739624023,0.21904802322387695,0,True,1
1.0733065605163574,0.9670896530151367,0,True,2
0.58095383644104,0.8126671314239502,0,True,1
0.0075185298919677734,0.0854954719543457,0,True,3
5.240807294845581,0.5465717315673828,0,True,2
0.04326295852661133,0.3521292209625244,0,True,2
0.0048177242279052734,0.08991527557373047,0,True,1
0.07304263114929199,0.2332627773284912,0,True,2
0.003920555114746094,0.08534026145935059,0,True,3
0.004973173141479492,0.10469961166381836,0,True,1
0.6411218643188477,0.7845323085784912,0,True,3
0.048750877380371094,0.15443015098571777,0,True,1
0.12561774253845215,0.3199906349182129,0,True,1
0.0077784061431884766,0.09192633628845215,0,True,1
0.03967118263244629,0.09136176109313965,0,True,1
0.09934210777282715,0.3088533878326416,0,True,1
0.02888941764831543,0.23248815536499023,0,True,1
0.0030088424682617188,0.0863497257232666,0,True,2
0.02628350257873535,0.2655520439147949,0,True,1
