T_Nuevo,T_Viejo,Err,Sol_Nuevo,Sol_Viejo
0.0010104179382324219,0.07886958122253418,0,True,1
0.0,0.02036762237548828,0,True,3
0.10488677024841309,0.22988438606262207,0,True,1
0.46459269523620605,0.2149672508239746,0,True,6
0.00500798225402832,0.08903694152832031,0,True,1
0.4653923511505127,0.611304521560669,0,True,1
0.0063822269439697266,0.034987449645996094,0,True,1
0.13100671768188477,0.7353682518005371,0,True,3
0.05407571792602539,0.1573011875152588,0,True,3
0.01484227180480957,0.2413010597229004,0,True,1
0.0169527530670166,0.14880633354187012,0,True,2
0.01001882553100586,0.13825654983520508,0,True,2
0.00759434700012207,0.12233829498291016,0,True,1
0.006105184555053711,0.024013757705688477,0,True,2
0.5400724411010742,0.819800853729248,0,True,3
10.256581783294678,2.8446671962738037,0,True,2
0.05008292198181152,0.3963658809661865,0,True,1
0.12513160705566406,0.14718008041381836,0,True,2
0.10687565803527832,0.28781867027282715,0,True,2
36.175215005874634,1.5702629089355469,0,True,2
1.2301499843597412,1.539212942123413,0,True,1
1.7120025157928467,1.169956922531128,0,True,2
0.0029268264770507812,0.10400557518005371,0,True,2
10.175765037536621,2.527460813522339,0,True,2
0.03358149528503418,0.18614721298217773,0,True,1
0.24615716934204102,0.7062861919403076,0,True,2
1.5181427001953125,2.0826239585876465,0,True,1
0.03219294548034668,0.24554109573364258,0,True,1
0.869966983795166,1.9918873310089111,0,True,1
0.030830860137939453,0.2577681541442871,0,True,2
0.029658079147338867,0.35969996452331543,0,True,1
0.9037332534790039,0.8582255840301514,0,True,2
0.569746732711792,0.8288946151733398,0,True,1
0.008586645126342773,0.09770083427429199,0,True,3
5.78179931640625,0.5175659656524658,0,True,2
0.033829689025878906,0.33946824073791504,0,True,2
0.005502939224243164,0.10056352615356445,0,True,1
0.0999901294708252,0.27913641929626465,0,True,2
0.002997159957885742,0.0883493423461914,0,True,3
0.009972095489501953,0.14483261108398438,0,True,1
0.7151973247528076,0.850353479385376,0,True,3
0.04507255554199219,0.20000815391540527,0,True,1
0.1402606964111328,0.38948845863342285,0,True,1
0.009612798690795898,0.12551283836364746,0,True,1
0.03861665725708008,0.10605788230895996,0,True,1
0.10664939880371094,0.3197321891784668,0,True,1
0.02852463722229004,0.2164316177368164,0,True,1
0.0009925365447998047,0.062455177307128906,0,True,2
0.02666497230529785,0.24278640747070312,0,True,1
